X,Y,fid,INDICE,NOME,COMENTARIO,ICONE,ALTITUDE,DATA,ANGULO,DISPLAY,ZONA,LATITUDE,LONGITUDE,Pavimento,ID,icon_url
-36.0435569655137,-7.91324208074097,"1","1","001",Início Rota 01- Emb. 01 M/ 01 N- St. Agreste,"222",787.1,03/01/2020 10:02:03,0,"2",,"-7,91324208074097","-36,0435569655137","4","0",./0.png
-36.043613004,-7.912406037,"2","2","002",Emb. 02 M / 01 M/ 01 N- St. Agreste,"71",790,03/01/2020 10:05:32,0,"2",,"-7,912406037","-36,043613004","2","1",./0.png
-36.044330997,-7.911124025,"3","3","003",Emb 01 N- St. Agreste,"71",775.52,03/01/2020 10:06:40,0,"2",,"-7,911124025","-36,044330997","2","2",./0.png
-36.043298012,-7.911219997,"4","4","004",Emb. 01 T- St. Agreste,"71",774.8,03/01/2020 10:07:46,0,"2",,"-7,911219997","-36,043298012","2","3",./0.png
-36.042368961,-7.911528032,"5","5","005",Emb. 01 M- St. Agreste,"71",775.84,03/01/2020 10:08:29,0,"2",,"-7,911528032","-36,042368961","2","4",./0.png
-36.038811011,-7.912168996,"6","7","007",Emb. 01 M/ 01 T /1 N - St. Queimadas,"71",753.35,03/01/2020 10:12:19,0,"2",,"-7,912168996","-36,038811011","2","5",./0.png
-36.038655024,-7.911104998,"7","8","008",Emb. 02 M/ 02 T - St. Queimadas,"71",749.27,03/01/2020 10:13:31,0,"2",,"-7,911104998","-36,038655024","2","6",./0.png
-36.038793996,-7.910535028,"8","9","009",Emb. 01 M - St. Queimadas,"71",753.8,03/01/2020 10:15:33,0,"2",,"-7,910535028","-36,038793996","2","7",./0.png
-36.040108553752,-7.90330364739014,"9","11","030",Desemb. 02 M - Gin. Esp. Severino Pereira da Silva,"122",801.53,03/01/2020 11:28:37,0,"2",,"-7,90330364739014","-36,040108553752","1","8",./0.png
-36.031608023,-7.917886041,"10","12","012",Emb. 03 M - St. Cajá,"71",792.44,03/01/2020 10:24:46,0,"2",,"-7,917886041","-36,031608023","2","9",./0.png
-36.031340975,-7.920681993,"11","13","013",Emb. 01T / 01 N  - St. Cajá,"71",846.77,03/01/2020 10:28:20,0,"2",,"-7,920681993","-36,031340975","2","10",./0.png
-36.039663032,-7.926642029,"12","14","014",Emb. 01 M/ 02 T / 02 N  - St.Lagoa  Funda,"71",879.12,03/01/2020 10:39:09,0,"2",,"-7,926642029","-36,039663032","2","11",./0.png
-36.038197959,-7.924090996,"13","15","015",Emb. 01 T - St. Gameleira,"71",828.98,03/01/2020 10:41:36,0,"2",,"-7,924090996","-36,038197959","2","12",./0.png
-36.036310019,-7.923879018,"14","16","016",Emb. 02 T/ 01 N  - St. Gameleira,"71",832.28,03/01/2020 10:43:42,0,"2",,"-7,923879018","-36,036310019","2","13",./0.png
-36.036293004,-7.924415963,"15","17","017",Emb. 01 T / 01 N  - St. Gameleira,"71",836.16,03/01/2020 10:44:47,0,"2",,"-7,924415963","-36,036293004","2","14",./0.png
-36.036311025,-7.92491301,"16","18","018",Emb.  01 M / 03 T /01 T - St. Gameleira,"71",843,03/01/2020 10:46:10,0,"2",,"-7,92491301","-36,036311025","2","15",./0.png
-36.036371039,-7.922229962,"17","19","019",Emb. 02 M - St. Gameleira,"71",849.39,03/01/2020 10:48:09,0,"2",,"-7,922229962","-36,036371039","2","16",./0.png
-36.045300029,-7.925077965,"18","20","020",Emb. 02 M / 02T /01 N - St. Gameleira,"71",677.43,03/01/2020 10:55:42,0,"2",,"-7,925077965","-36,045300029","2","17",./0.png
-36.046806006,-7.907318976,"19","22","022",Emb. 05 m / 02 T / 02 N - St. Agreste,"71",783.59,03/01/2020 11:09:10,0,"2",,"-7,907318976","-36,046806006","2","18",./0.png
-36.048926963,-7.905389965,"20","23","023",Desemb. 04 T / 03 N - E. E. José Bezerra de Andrade,"148",766.4,03/01/2020 11:11:39,0,"2",,"-7,905389965","-36,048926963","1","19",./0.png
-36.0488828963574,-7.89893200583057,"21","26","026",Desemb. 04 T / 03 N -E. M. Francisca Moura,"148",741.13,03/01/2020 11:17:35,0,"2",,"-7,89893200583057","-36,0488828963574","1","20",./0.png
-36.043651979,-7.903029034,"22","29","029",Desemb.07 M / 11 N - E. E. Severina Cordeiro,"148",773.02,03/01/2020 11:25:46,0,"2",,"-7,903029034","-36,043651979","1","21",./0.png
-36.0683200042695,-7.92542404867709,"23","1","031",Início rota 02- Emb. 03 M / 04 T -  St. Paqueviras,"222",729.71,03/01/2020 12:53:49,0,"2",,"-7,92542404867709","-36,0683200042695","4","22",./0.png
-36.0669120121747,-7.92549102567136,"24","2","032",Emb. 01 M / 01 T -  St. Paqueviras,"71",733.82,03/01/2020 12:55:53,0,"2",,"-7,92549102567136","-36,0669120121747","2","23",./0.png
-36.0643609799445,-7.92381498031318,"25","3","033",Emb. 01 M / 01 T -  St. Paqueviras,"71",799.46,03/01/2020 12:57:46,0,"2",,"-7,92381498031318","-36,0643609799445","2","24",./0.png
-36.0612150002271,-7.92202896438539,"26","4","034",Emb. 02 M / 02 T -  St. Paqueviras,"71",869.47,03/01/2020 13:00:15,0,"2",,"-7,92202896438539","-36,0612150002271","2","25",./0.png
-36.0598090197891,-7.91827797889709,"27","5","035",Emb. 01 M -  St. Lagoa Dantas de Cima,"71",820.91,03/01/2020 13:02:14,0,"2",,"-7,91827797889709","-36,0598090197891","2","26",./0.png
-36.0566239804029,-7.92128900997341,"28","6","036",Emb. 03 M / 02 T / 01 N  -  St. Lagoa Dantas de Cima,"71",826.99,03/01/2020 13:06:37,0,"2",,"-7,92128900997341","-36,0566239804029","2","27",./0.png
-36.0585460346192,-7.91263402439654,"29","7","037",Emb. 01 T -  St. Lagoa Dantas de Baixo,"71",738.63,03/01/2020 13:11:33,0,"2",,"-7,91263402439654","-36,0585460346192","2","28",./0.png
-36.0618699621409,-7.91526300832629,"30","8","038",Emb. 03 T  -  St. Lagoa Dantas de Baixo,"71",757.36,03/01/2020 13:13:33,0,"2",,"-7,91526300832629","-36,0618699621409","2","29",./0.png
-36.0640599858016,-7.91714902035892,"31","9","039",Emb. 03 M  -  St. Lagoa Dantas de Baixo,"71",743.67,03/01/2020 13:15:01,0,"2",,"-7,91714902035892","-36,0640599858016","2","30",./0.png
-36.062367008999,-7.91911600157619,"32","10","040",Emb. 04 M  -  St. Lagoa Dantas de Baixo,"71",779.58,03/01/2020 13:16:54,0,"2",,"-7,91911600157619","-36,062367008999","2","31",./0.png
-36.0668870341033,-7.92250396683812,"33","11","041",Emb. 02 T -  St. Lagoa Dantas de Baixo,"71",730.31,03/01/2020 13:23:15,0,"2",,"-7,92250396683812","-36,0668870341033","2","32",./0.png
-36.0680530406535,-7.92024496011436,"34","12","042",Emb. 03 N  -  St. Lagoa Dantas de Baixo,"71",729.13,03/01/2020 13:25:08,0,"2",,"-7,92024496011436","-36,0680530406535","2","33",./0.png
-36.0522030293941,-7.91174503974617,"35","13","043",Emb.02 M /  01 T/ 01 N  -  St. Lagoa Dantas de Baixo,"71",780.73,03/01/2020 13:35:56,0,"2",,"-7,91174503974617","-36,0522030293942","2","34",./0.png
-36.053265016526,-7.91080098599195,"36","14","044",Emb. 01 T -  St. Lagoa Dantas de Baixo,"71",753.44,03/01/2020 13:37:40,0,"2",,"-7,91080098599195","-36,053265016526","2","35",./0.png
-36.0545740183443,-7.90861800312996,"37","15","045",Emb. 01 M / 01 T -  St. Lagoa Dantas de Baixo,"71",722.3,03/01/2020 13:39:03,0,"2",,"-7,90861800312996","-36,0545740183443","2","36",./0.png
-36.0545929614455,-7.90831097401679,"38","16","046",Emb. 01 N -  St. Lagoa Dantas de Baixo,"71",716.99,03/01/2020 13:39:44,0,"2",,"-7,90831097401679","-36,0545929614455","2","37",./0.png
-36.0543339606375,-7.90776698850095,"39","17","047",Emb. 02 M -  St. Lagoa Dantas de Baixo,"71",714.77,03/01/2020 13:40:18,0,"2",,"-7,90776698850095","-36,0543339606375","2","38",./0.png
-36.0551530402154,-7.907375972718,"40","18","048",Emb. 01 N -  St. São Miguel,"71",701.12,03/01/2020 13:41:33,0,"2",,"-7,907375972718","-36,0551530402154","2","39",./0.png
-36.0552620049566,-7.90487104095519,"41","21","051",Emb. 02 N -  St. São Miguel,"71",729.46,03/01/2020 13:45:31,0,"2",,"-7,90487104095519","-36,0552620049566","2","40",./0.png
-36.0546846613288,-7.90480333194137,"42","22","052",Emb. 02 N -  St. São Miguel- Transição Primário / Pavimento,"71",730.07,03/01/2020 13:46:51,-55.3,"2",,"-7,90480333194137","-36,0546846613288","2","41",./0.png
-36.053450005129,-7.90516901761293,"43","23","053",Emb. 01 N -  St. São Miguel,"71",707.22,03/01/2020 13:47:46,0,"2",,"-7,90516901761293","-36,053450005129","2","42",./0.png
-36.0489129647613,-7.90533900260925,"44","24","054",Desemb. 03 T / 04 N - E. E. José  Bezerra de Andrade,"148",771.42,03/01/2020 13:55:28,0,"2",,"-7,90533900260925","-36,0489129647613","1","43",./0.png
-36.0489839594811,-7.89885300211608,"45","27","057",Desemb. 23 M / 11 T / 03 N - E. M. Francisca Moura,"148",744.35,03/01/2020 13:59:45,0,"2",,"-7,89885300211608","-36,0489839594811","1","44",./0.png
-36.0437089763582,-7.90302098728716,"46","30","060",Desemb. 03 M / 05 N - E. E. Severino Pereira da Silva,"148",774.52,03/01/2020 14:05:35,0,"2",,"-7,90302098728716","-36,0437089763582","1","45",./0.png
-36.0404579713941,-7.90327001363039,"47","31","061",Fim Rota 02- Desemb. 02 T - Gin. Esp. Severino Pereira de Silva,"122",801.07,03/01/2020 14:08:44,0,"2",,"-7,90327001363039","-36,0404579713941","3","46",./0.png
-36.0489879827946,-7.89885903708637,"48","1","062",Fim Rota 03- Desemb. 06 M - E. M. Francisca Moura,"122",754.08,03/01/2020 14:24:50,0,"2",,"-7,89885903708637","-36,0489879827946","3","47",./0.png
-36.0640149749815,-7.9168719984591,"49","5","066",Início rota 03- Emb. 06 M - St. Lagoa  Dantas de Baixo,"222",752.39,03/01/2020 14:36:02,0,"2",,"-7,9168719984591","-36,0640149749815","4","48",./0.png
-36.0503498334438,-7.94633005559444,"50","1","067",Início Rota 04- Emb. 07 M / 04 t - St. Pasta,"222",714.17,03/01/2020 15:23:58,0,"2",,"-7,94633005559444","-36,0503498334438","4","49",./0.png
-36.0531040001661,-7.94745496474207,"51","2","068",Emb. 02 M / 03 t - St. Pasta,"71",693.25,03/01/2020 15:28:47,0,"2",,"-7,94745496474207","-36,0531040001661","2","50",./0.png
-36.0594579856843,-7.94117901474237,"52","3","069",Emb. 01 M  - St. Retiro,"71",651.97,03/01/2020 15:34:46,0,"2",,"-7,94117901474237","-36,0594579856843","2","51",./0.png
-36.0599589720368,-7.9414970241487,"53","4","070",Emb. 02 M  - St. Retiro,"71",653.05,03/01/2020 15:35:34,0,"2",,"-7,9414970241487","-36,0599589720368","2","52",./0.png
-36.0690219886601,-7.94433304108679,"54","5","071",Fim Rota 04- Desemb. 12 M / 07 Tarde - E.M. José de Anchieta,"122",589.62,03/01/2020 15:38:35,0,"2",,"-7,94433304108679","-36,0690219886601","3","53",./0.png
-36.069195997,-7.944181999,"55","1","072",Fim Rota 05- Desemb. 13M / 18T - E. M. José  de Anchieta,"122",573.95,03/01/2020 15:43:14,0,"2",,"-7,944181999","-36,069195997","3","54",./0.png
-36.0661816153945,-7.95809629778906,"56","3","074",Emb. 02 T - St.Oiti,"71",650.51,03/01/2020 15:50:58,0,"2",,"-7,95809629778906","-36,0661816153945","2","55",./0.png
-36.063495968,-7.955203028,"57","4","075",Emb. 01 T - St.Oiti,"71",716.9,03/01/2020 15:53:14,0,"2",,"-7,955203028","-36,063495968","2","56",./0.png
-36.058359034,-7.955290033,"58","5","076",Emb. 03 M / 04 T - St. Lagoa do  Oiti,"71",792.63,03/01/2020 15:56:18,0,"2",,"-7,955290033","-36,058359034","2","57",./0.png
-36.056013023,-7.96347999,"59","6","077",Início Rota 05 - Emb. 03 M / 02 T - St. Lagoa do  Oiti,"222",784.16,03/01/2020 16:01:47,0,"2",,"-7,96347999","-36,056013023","4","58",./0.png
-36.062191995,-7.964207036,"60","9","080",Emb. 02 M / 01 T - St. Oiti,"71",707.59,03/01/2020 16:15:48,0,"2",,"-7,964207036","-36,062191995","2","59",./0.png
-36.0650390708164,-7.96906856032349,"61","10","081",Emb. 02 M / 03 T - St. Oiti,"71",640.09,03/01/2020 16:19:32,102.6,"2",,"-7,96906856032349","-36,0650390708164","2","60",./0.png
-36.0595879890025,-7.96145098283887,"62","12","013",Emb.02M/3T - St. Oiti,"71",734.23,12/03/2020 12:55:37,0,"2",,"-7,96145098283887","-36,0595879890025","2","61",./0.png
-36.062415959,-7.970317025,"63","13","017",Emb.1M/1T - Lagoa do Oiti,"71",624.37,12/03/2020 13:08:05,0,"2",,"-7,970317025","-36,062415959","2","62",./0.png
-36.064158976078,-7.95839896425605,"64","14","014",Emb.1T - St. Oiti,"71",673.1,12/03/2020 12:59:52,0,"2",,"-7,95839896425605","-36,064158976078","2","63",./0.png
-36.0944130364805,-7.93416101485491,"65","1","084",Início Rorta 06- Emb. 02 M / 01 T- St. Lagoa  Dantas de Farias,"222",629.26,03/01/2020 16:45:13,0,"2",,"-7,93416101485491","-36,0944130364805","4","64",./0.png
-36.0764109715819,-7.93538896366954,"66","2","085",Emb. 01 M / 01  T - St. São Bento,"71",573.59,03/01/2020 16:56:29,0,"2",,"-7,93538896366954","-36,0764109715819","2","65",./0.png
-36.0751860402524,-7.93755903840065,"67","3","086",Emb. 01 M / 01  T - St. São Bento,"71",570.21,03/01/2020 16:58:11,0,"2",,"-7,93755903840065","-36,0751860402524","2","66",./0.png
-36.0748169850558,-7.93957203626633,"68","4","087",Emb. 01 M / 02  T - St. São Bento,"71",559.77,03/01/2020 16:59:55,0,"2",,"-7,93957203626633","-36,0748169850558","2","67",./0.png
-36.0689293984324,-7.94417222030461,"69","6","089",Fim Rota 06- Desemb. 05 M / 05 T - E. M - José de Anchieta,"122",580.03,03/01/2020 17:07:21,0,"2",,"-7,94417222030461","-36,0689293984324","3","68",./0.png
-36.0406100191176,-7.89363996125758,"70","1","001",Início Rota 07- Emb. 01 M - St. Cumbi,"222",806.44,04/01/2020 08:24:52,0,"2",,"-7,89363996125758","-36,0406100191176","4","69",./0.png
-36.0273940209299,-7.88459999486804,"71","2","007",Emb. 02 M / 2 T  - St. Fundão,"71",726.64,04/01/2020 08:44:37,0,"2",,"-7,88459999486804","-36,0273940209299","2","70",./0.png
-36.0404044557363,-7.9033367857337,"72","3","016",Fim Rota 07- Desemb.03 M/02T - Gin. Esp. Severino Pereira da Silva,"122",800.66,04/01/2020 09:30:13,0,"2",,"-7,9033367857337","-36,0404044557363","3","71",./0.png
-36.0436770413071,-7.90304998867214,"73","4","015",Desemb. 02 M - E. E. Severino Pereira da Silva,"148",775.72,04/01/2020 09:28:15,0,"2",,"-7,90304998867214","-36,0436770413071","1","72",./0.png
-36.048943977803,-7.89885501377285,"74","7","012",Desemb. 04 M / 04 T - E. M. Francisca Moura,"148",745.33,04/01/2020 09:21:57,0,"2",,"-7,89885501377285","-36,048943977803","1","73",./0.png
-36.0479420050979,-7.89326101541519,"75","9","008",Emb. 1 T  - St. Cumbi,"71",873.18,04/01/2020 09:07:51,0,"2",,"-7,89326101541519","-36,0479420050979","2","74",./0.png
-36.0460330266505,-7.88614796474576,"76","10","009",Emb. 1M  - St. Cumbi,"71",955.34,04/01/2020 09:11:52,0,"2",,"-7,88614796474576","-36,0460330266505","2","75",./0.png
-36.0374760255218,-7.89002601988614,"77","11","002",Emb. 01 M - St. Cumbi,"71",836.47,04/01/2020 08:29:21,0,"2",,"-7,89002601988614","-36,0374760255218","2","76",./0.png
-36.0361060034484,-7.88909504190087,"78","12","003",Emb. 01 M - St. Cumbi,"71",842.81,04/01/2020 08:30:37,0,"2",,"-7,88909504190087","-36,0361060034484","2","77",./0.png
-36.0310249775648,-7.89186299778521,"79","13","004",Emb. 02 T - St. São Braz,"71",868.89,04/01/2020 08:34:58,0,"2",,"-7,89186299778521","-36,0310249775648","2","78",./0.png
-36.0245559923351,-7.88662003353238,"80","14","005",Emb. 01 M - St. Fundão,"71",716.07,04/01/2020 08:40:52,0,"2",,"-7,88662003353238","-36,0245559923351","2","79",./0.png
-36.0256940033287,-7.88549400866032,"81","15","006",Emb. 01 M  - St. Fundão,"71",731.64,04/01/2020 08:42:59,0,"2",,"-7,88549400866032","-36,0256940033287","2","80",./0.png
-36.0205180104822,-7.8759160079062,"82","16","003",Emb.1M - St. Fundão,"71",733.93,12/03/2020 09:46:13,0,"2",,"-7,8759160079062","-36,0205180104822","2","81",./0.png
-36.0310640372336,-7.88259403780103,"83","17","004",Emb.1T - St. Fundão,"71",843.46,12/03/2020 09:53:07,0,"2",,"-7,88259403780103","-36,0310640372336","2","82",./0.png
-36.0489279683679,-7.90529902093112,"84","1","017",Fim Rota 08- Desemb. 03 N - E. E. José Bezerra de Andrade,"122",768.06,04/01/2020 09:40:45,0,"2",,"-7,90529902093112","-36,0489279683679","3","83",./0.png
-36.014113985002,-7.90386496111751,"85","4","020",Emb. 01 N - St. Sto Antonio,"71",747.29,04/01/2020 09:50:57,0,"2",,"-7,90386496111751","-36,014113985002","2","84",./0.png
-36.0144759994,-7.89543603546917,"86","6","022",Emb. 01 N - St. Sto Antonio,"71",734.04,04/01/2020 09:55:29,0,"2",,"-7,89543603546917","-36,0144759994","2","85",./0.png
-36.0124370176345,-7.89203600026667,"87","7","023",Inicio rota 08- Emb. 01 N - St. Sto Antonio,"222",695.76,04/01/2020 09:59:53,0,"2",,"-7,89203600026667","-36,0124370176345","4","86",./0.png
-36.0430657452109,-7.90264355032788,"88","1","024",Início Rota 09- Emb. 02 M - Centro Taquaritinga,"222",805.67,04/01/2020 10:22:29,0,"2",,"-7,90264355032788","-36,0430657452109","4","87",./0.png
-36.058475962,-7.908642981,"89","4","027",Emb. 01 M - St. São Miguel,"71",711.55,04/01/2020 10:40:22,0,"2",,"-7,908642981","-36,058475962","2","88",./0.png
-36.069746017,-7.916666977,"90","5","028",Emb. 01 M - St. São Miguel,"71",668.34,04/01/2020 10:44:10,0,"2",,"-7,916666977","-36,069746017","2","89",./0.png
-36.06917697,-7.944187028,"91","6","034",Fim rota 09- Desemb. 10 M- E. M. José de Anchieta,"122",594.91,04/01/2020 11:00:50,0,"2",,"-7,944187028","-36,06917697","3","90",./0.png
-36.074650018,-7.932419004,"92","7","030",Emb. 01 M - St. São Bento,"71",589.29,04/01/2020 10:52:47,0,"2",,"-7,932419004","-36,074650018","2","91",./0.png
-36.073418967,-7.935545035,"93","8","031",Emb. 02 M - St. São Bento,"71",596.99,04/01/2020 10:53:55,0,"2",,"-7,935545035","-36,073418967","2","92",./0.png
-36.072511962,-7.93848197,"94","9","032",Emb. 02 M - St. Mateus Vieira,"71",594.01,04/01/2020 10:56:32,0,"2",,"-7,93848197","-36,072511962","2","93",./0.png
-36.0430619306862,-7.90264307335019,"95","1","024",Início Rota 10- Desemb. 27 M - Centro Taquaritinga,"122",805.67,04/01/2020 10:22:29,0,"2",,"-7,90264307335019","-36,0430619306862","4","94",./0.png
-36.0770429670811,-7.92336302809417,"96","4","029",Emb. 03 M - St. São Bento,"71",595.36,04/01/2020 10:48:01,0,"2",,"-7,92336302809417","-36,0770429670811","2","95",./0.png
-36.0734189674258,-7.93554503470659,"97","5","031",Emb. 04 M - St. São Bento,"71",596.99,04/01/2020 10:53:55,0,"2",,"-7,93554503470659","-36,0734189674258","2","96",./0.png
-36.0691769700497,-7.94418702833354,"98","7","034",Início Rota 10- Emb. 20M - St. Matheus Vieira (Baldeação),"222",594.91,04/01/2020 11:00:50,0,"2",,"-7,94418702833354","-36,0691769700497","4","97",./0.png
-36.058350988,-7.955129016,"99","1","035",Início Rota 11- Emb. 02 N - St. Lagoa do Oiti,"222",812.21,04/01/2020 11:26:46,0,"2",,"-7,955129016","-36,058350988","4","98",./0.png
-36.05939202,-7.95391297,"100","2","036",Emb. 01 N - St. Lagoa do Oiti,"71",797.76,04/01/2020 11:28:27,0,"2",,"-7,95391297","-36,05939202","2","99",./0.png
-36.0430581158164,-7.90259395926343,"101","3","024",Fim Rota 11- Desemb. 04 N - Centro Taquaritinga,"122",805.67,04/01/2020 10:22:29,0,"2",,"-7,90259395926343","-36,0430581158164","3","100",./0.png
-36.0549099650234,-7.93182799592614,"102","6","020",Emb.1N - St. Juá de Cima,"71",640.25,12/03/2020 13:59:26,0,"2",,"-7,93182799592614","-36,0549099650234","2","101",./0.png
-36.0692079830915,-7.94417403638363,"103","1","037",Fim Rota 12- Desemb. 10 M / 14 T - E. M. José de Anchieta,"122",580.4,04/01/2020 11:42:35,0,"2",,"-7,94417403638363","-36,0692079830915","3","102",./0.png
-36.0654160100967,-7.95855201780796,"104","3","039",Emb. 05 M / 07 T -  St. Oiti,"71",655.13,04/01/2020 11:50:32,0,"2",,"-7,95855201780796","-36,0654160100967","2","103",./0.png
-36.0742453373969,-7.95596703328192,"105","4","040",Início Rota 12- Emb. 05 M / 07 T -  St. Cachoeira do Arroz,"222",564.23,04/01/2020 11:56:07,0,"2",,"-7,95596703328192","-36,0742453373969","4","104",./0.png
-36.0819524601102,-7.97847033850849,"106","1","043",Início Rota 13- Emb. 06 M / 06 T - St. Baixa Verde,"222",528.97,04/01/2020 12:06:25,0,"2",,"-7,97847033850849","-36,0819524601102","4","105",./0.png
-36.0732430312783,-7.97051902860403,"107","2","044",Emb. 01 M / 02 T - St. Cachoeira do Arroz,"71",497.38,04/01/2020 12:10:50,0,"2",,"-7,97051902860403","-36,0732430312783","2","106",./0.png
-36.0731879621744,-7.95918099582195,"108","3","045",Emb. 01 M  - St. Cachoeira do Arroz,"71",549.82,04/01/2020 12:13:10,0,"2",,"-7,95918099582195","-36,0731879621744","2","107",./0.png
-36.0735369846225,-7.95710697770119,"109","4","046",Emb. 01 T - St. Cachoeira do Arroz,"71",561.3,04/01/2020 12:14:13,0,"2",,"-7,95710697770119","-36,0735369846225","2","108",./0.png
-36.0818860307336,-7.95129396021366,"110","5","047",Emb. 01 M / 01 T - St. Alto da Balança,"71",557.4,04/01/2020 12:17:15,0,"2",,"-7,95129396021366","-36,0818860307336","2","109",./0.png
-36.0721669625491,-7.9479540232569,"111","6","048",Emb. 01 T - St. Mateus Vieira,"71",573.46,04/01/2020 12:22:43,0,"2",,"-7,9479540232569","-36,0721669625491","2","110",./0.png
-36.0743030067533,-7.94647201895714,"112","7","049",Emb. 02 T - St. Mateus Vieira,"71",564.85,04/01/2020 12:24:28,0,"2",,"-7,94647201895714","-36,0743030067533","2","111",./0.png
-36.0748299770057,-7.94665097258985,"113","8","050",Emb. 03 T - St. Mateus Vieira,"71",562.98,04/01/2020 12:25:05,0,"2",,"-7,94665097258985","-36,0748299770057","2","112",./0.png
-36.0691456086934,-7.94420898891985,"114","10","052",Fim Rota 13- Desemb. 13 M / 13 T - E. M. José de Anchieta,"122",579.88,04/01/2020 12:28:58,0,"2",,"-7,94420898891985","-36,0691456086934","3","113",./0.png
-36.0539730358869,-7.9396509937942,"115","1","054",Início Rota 14- Emb. 02 M / 01 T - St. São João,"222",624.72,04/01/2020 12:43:34,0,"2",,"-7,9396509937942","-36,0539730358869","4","114",./0.png
-36.0581739619374,-7.9389070160687,"116","2","055",Emb. 03 M / 01 T - St. Juá de Cima,"71",627.96,04/01/2020 12:47:28,0,"2",,"-7,9389070160687","-36,0581739619374","2","115",./0.png
-36.0587420035154,-7.93569398112595,"117","3","056",Emb. 07 M / 07 T - St. Juá de Cima,"71",611.88,04/01/2020 12:50:07,0,"2",,"-7,93569398112595","-36,0587420035154","2","116",./0.png
-36.0589010082185,-7.934784963727,"118","4","057",Emb. 03 M / 02 T - St. Juá de Cima,"71",608.39,04/01/2020 12:51:06,0,"2",,"-7,934784963727","-36,0589010082185","2","117",./0.png
-36.0587219707668,-7.93384803459048,"119","5","058",Emb. 03 M - St. Juá de Cima,"71",615.26,04/01/2020 12:52:22,0,"2",,"-7,93384803459048","-36,0587219707668","2","118",./0.png
-36.0575260408223,-7.93297598138452,"120","6","059",Emb. 05 M / 06 T - St. Juá de Cima,"71",625.43,04/01/2020 12:53:50,0,"2",,"-7,93297598138452","-36,0575260408223","2","119",./0.png
-36.0595269687474,-7.93394995853305,"121","7","060",Emb. 01 M- St. Juá de Cima,"71",608.8,04/01/2020 12:55:20,0,"2",,"-7,93394995853305","-36,0595269687474","2","120",./0.png
-36.0612150002271,-7.93478303588927,"122","8","061",Emb. 01 M - St. Juá de Cima,"71",603.41,04/01/2020 12:56:38,0,"2",,"-7,93478303588927","-36,0612150002271","2","121",./0.png
-36.063077962026,-7.93584401719272,"123","9","062",Emb. 02 T - St. Juá de Baixo,"71",586.43,04/01/2020 12:57:56,0,"2",,"-7,93584401719272","-36,063077962026","2","122",./0.png
-36.065948009491,-7.93373798020184,"124","10","063",Emb. 05 M / 06 T - St. Olho D'Água,"71",595.2,04/01/2020 13:02:22,0,"2",,"-7,93373798020184","-36,065948009491","2","123",./0.png
-36.0641950182617,-7.93651096522808,"125","11","064",Emb. 02 M - St. Juá de Baixo,"71",600.82,04/01/2020 13:05:15,0,"2",,"-7,93651096522808","-36,0641950182617","2","124",./0.png
-36.0649229865521,-7.93719501234591,"126","12","065",Emb. 03 M/ 03 T  - St. Juá de Baixo,"71",603.28,04/01/2020 13:06:21,0,"2",,"-7,93719501234591","-36,0649229865521","2","125",./0.png
-36.0652269981802,-7.9374079965055,"127","13","066",Emb. 01 M/ 02 T - St. Juá de Baixo,"71",603.56,04/01/2020 13:08:38,0,"2",,"-7,9374079965055","-36,0652269981802","2","126",./0.png
-36.0656719934195,-7.9378239903599,"128","14","067",Emb. 04 M/ 06 T - St. Juá de Baixo,"71",601.96,04/01/2020 13:09:35,0,"2",,"-7,9378239903599","-36,0656719934195","2","127",./0.png
-36.0669799894094,-7.93961302377284,"129","15","068",Emb. 01 M/ 01 T - St. Juá de Baixo,"71",592.75,04/01/2020 13:10:43,0,"2",,"-7,93961302377284","-36,0669799894094","2","128",./0.png
-36.0680330079049,-7.94093099422753,"130","16","069",Emb. 02 M - St. Juá de Baixo,"71",577.58,04/01/2020 13:11:50,0,"2",,"-7,94093099422753","-36,0680330079049","2","129",./0.png
-36.0692069772631,-7.94158101081848,"131","17","070",Emb. 01 M/ 01 T  - St. Juá de Baixo,"71",577.66,04/01/2020 13:12:51,0,"2",,"-7,94158101081848","-36,0692069772631","2","130",./0.png
-36.0689769778401,-7.94418702833354,"132","18","071",Fim Rota 14- Desemb. 39 M/ 38 T - E. M. José de Anchieta,"122",583.1,04/01/2020 13:14:32,0,"2",,"-7,94418702833354","-36,0689769778401","3","131",./0.png
-36.1138019710779,-7.96810302883387,"133","1","072",Início Rota 15- Emb. 04 M / 06 T - Vila do Sossego,"222",410.79,04/01/2020 14:28:10,0,"2",,"-7,96810302883387","-36,1138019710779","4","132",./0.png
-36.1086350306869,-7.97441300936043,"134","2","073",Emb. 01 M / 01 T -St. Tatu,"71",399.82,04/01/2020 14:30:24,0,"2",,"-7,97441300936043","-36,1086350306869","2","133",./0.png
-36.1057880334556,-7.9755940195173,"135","3","074",Emb. 02 M / 06 T -St. Tatu,"71",404.89,04/01/2020 14:31:31,0,"2",,"-7,9755940195173","-36,1057880334556","2","134",./0.png
-36.1021679732949,-7.97956402413547,"136","5","076",Emb. 01 M / 01 T -Vila Alta,"71",417.46,04/01/2020 14:33:26,0,"2",,"-7,97956402413547","-36,1021679732949","2","135",./0.png
-36.1015519872308,-7.98135900869966,"137","6","077",Emb. 01 M / 02 T -Vila Alta,"71",430.43,04/01/2020 14:34:36,0,"2",,"-7,98135900869966","-36,1015519872308","2","136",./0.png
